beseda,sentiment
trimetrski,-2
trimilijonski,-2
trimilimetrski,-2
trimo,0
trimsteza,2
trinadstropen,2
trinajst,-1
trinajsti,1
trinajstina,0
trinajstkrat,0
trio,1
triodstoten,0
tripartiten,1
triplat,-1
tripoli,0
triposteljen,-3
trisoben,1
tristo,-1
tristopenjski,-1
tristranski,0
tritedenski,1
triumf,0
triuren,-1
trivaljen,2
tri...,0
trkalnik,-5
trkati,-1
trlep,1
trma,-2
trmast,0
trn,0
trnje,2
trnovec,0
trnovski,-2
trobec,1
trobiti,-5
trofeja,-1
troha,0
trohica,1
trohnenje,3
troja,1
trojanec,-1
trojanski,0
trojček,0
trojec,0
trojen,-1
trojica,0
trojka,0
trola,-5
tromboza,2
tromeja,-1
tromesečen,0
tromesečje,0
tromostovje,1
tron,0
troosen,0
trop,0
tropica,-2
tropina,3
tropski,1
trop,0
trosed,3
trošarina,-1
trošarinski,1
trošenje,-1
trošiti,0
trošt,0
trovladje,2
troy,-2
tro...,0
trpek,-3
trpeti,-1
trpežen,3
trpinčenje,-2
trpljenje,-1
trpotec,0
trr,1
trs,1
trsje,3
trst,1
trstenik,0
tršan,-1
trta,2
trud,0
truditi,0
truma,3
trumoma,0
trup,-3
truplo,-1
trust,-2
trzaj,0
trzinski,-2
tržačan,0
tržan,0
tržaški,0
tržen,0
trženje,1
trženjski,1
tržič,-1
tržičan,-1
tržišče,1
tržiški,0
tržiti,2
tržnica,1
tržnik,-1
tržnoraziskovalen,-2
tr.,0
ts,1
tsi,1
tt,0
tu,0
tuba,1
tuc,-1
tudi,0
tuj,0
tuja,-1
tujec,0
tuje...,0
tujina,0
tujka,-2
tujski,4
tukaj,0
tukajle,0
tukajšnji,0
tul,-2
tulec,1
tulipan,0
tulov,0
tumor,-2
tundra,-1
tunel,0
tung,0
tunizijski,1
tur,0
tura,3
turban,-2
turbina,1
turbinski,0
turbo,0
turbobencinski,0
turbodizel,3
turbolenten,-1
turbopolnilnik,3
turbopropelerski,2
turbo...,1
turbulenca,0
turbulenten,0
turek,0
turen,3
turist,1
turističen,1
turističnoinformacijski,2
turističnonastanitven,4
turistka,0
turizem,1
turjaški,0
turkizen,3
turkmenistanski,0
turkmenski,-2
turkven,2
turneja,1
turnir,1
turnski,0
turoben,1
turški,0
tuš,0
tušek,1
tušev,1
tuširanje,0
tutorstvo,0
tuzlanski,0
tvaren,-3
tveganje,-1
tveganost,-1
tvegati,0
tveziti,-2
tvoj,0
tvorba,-1
tvoren,0
tvoriti,1
tvorno,2
twist,3
u,0
ubadati,-1
ubesediti,-1
ubežati,-1
ubežen,1
ubijalec,-1
ubijalka,-3
ubijanje,-3
ubijati,-1
ubirati,0
ubiti,-3
ublažitev,-1
ublažiti,0
ubog,-2
ubogati,1
ubogljiv,3
uboj,-3
ubran,-2
ubraniti,1
ubrati,0
ucvreti,3
učbenik,2
učen,0
učenec,0
učenjak,0
učenje,2
učenka,0
učenkin,-2
učilnica,0
učilo,3
učinek,0
učinkovanje,0
učinkovati,-1
učinkovina,1
učinkovit,1
učinkovitost,1
učitelj,1
učiteljica,-1
učiteljski,0
učiti,2
učlovečenje,3
učvrstitev,2
učvrstiti,1
ud,-1
udar,-2
udarec,-2
udaren,3
udariti,-2
udarjanje,-2
udarjati,-2
udarniški,2
udba,-2
udbovec,0
udejaniti,-1
udejanjati,0
udejanjiti,1
udejstvovanje,1
udejstvovati,3
udeležba,1
udeleženec,1
udeleženka,1
udeleževati,1
udeležiti,1
udoben,2
udobje,2
udobnost,0
udomačiti,0
udreti,-3
udrihati,-3
udruženje,0
ue,0
uf,0
uganiti,-1
uganiti,-1
uganka,-1
ugasniti,-1
ugašanje,-1
ugašati,-1
ugibanje,0
ugibati,-1
uglasbiti,3
ugled,0
ugledati,1
ugleden,1
uglednež,0
ugnezditi,0
ugoden,1
ugoditi,0
ugodje,1
ugodnost,0
ugotavljanje,-1
ugotavljati,-1
ugotovitev,-1
ugotoviti,-1
ugotovitven,1
ugovarjati,-1
ugovor,-1
ugrabitev,-5
ugrabiti,-2
ugrabljati,-3
ugrezanje,1
ugriz,-2
ugrizniti,0
uhajanje,-2
uhajati,-1
uhan,0
uho,-1
uiti,0
ujčič,0
ujemati,1
ujeti,0
ujetnica,-1
ujetnik,-2
ujetost,0
ujeziti,-2
ujma,-1
uk,-1
ukaz,0
ukazati,-1
ukazovati,-1
ukinitev,-1
ukiniti,-1
ukinjanje,-1
ukinjati,-1
ukinjen,-1
uklanjati,0
ukleščiti,-1
uklonilen,-1
ukloniti,-1
ukor,-2
ukrajinka,4
ukrajinski,0
ukrasti,-2
ukreniti,-2
ukrep,0
ukrepanje,0
ukrepati,0
ukrivljenost,-1
ukrotiti,0
ukv,0
ukvarjanje,0
ukvarjati,0
ul,0
uleči,-2
ulica,0
uličen,1
ulitek,1
ulj,5
uljanovski,2
ulov,-1
uloviti,1
ulter,-1
ultimat,0
ultimativen,0
ultra,-1
ultrafin,2
ultralahek,3
ultramaratonec,2
ultramaratonski,3
ultranacionalist,0
ultravijoličen,0
ultrazvočen,3
ultrazvok,-2
ultra...,0
ulus,-2
um,1
umaknitev,-1
umakniti,0
umaški,0
umazan,-1
umazati,-1
umer,0
umesten,1
umestitev,0
umestiti,1
umestnost,0
umešati,-2
umeščanje,0
umeščati,4
umeščenost,-1
umetelno,3
umeten,0
umetnica,0
umetnija,3
umetnik,1
umetnikov,0
umetnikovanje,-2
umetnina,1
umetniški,2
umetnost,2
umetnosten,1
umetn.,-1
umeven,0
umik,0
umikanje,1
umikati,0
umiranje,-1
umirati,0
umiritev,0
umiriti,0
umirjanje,0
umirjati,0
umirjen,0
umirjenost,3
umiti,0
umivalnik,3
umivanje,1
umivati,1
umolkniti,-2
umor,-1
umoriti,-4
umreti,-3
umrljivost,-2
umski,0
una,3
unča,1
understatement,-1
unesti,-1
uni,2
uničenje,-1
uničevalec,0
uničevalen,0
uničevanje,-1
uničevati,-2
uničiti,-2
uniforma,-2
unija,0
unikat,0
unikaten,2
unilateralen,0
union,0
unionski,1
unit,-1
univerza,1
univerzal,-5
univerzalen,1
univerzalno,-1
univerzijada,0
univerziteten,0
unovčen,0
unovčenje,-1
unovčevanje,0
unovčevati,1
unovčitev,-1
unovčiti,0
unovčljiv,-1
up,1
upad,-1
upadanje,-1
upadati,-1
upadel,-2
upanje,0
uparjalnik,0
uparjanje,2
uparjati,0
upasti,-1
upati,0
upehati,-1
upepeljevalnica,0
upepeljevanje,3
uperiti,-1
upiranje,-5
upirati,-1
uplahniti,0
upleniti,-2
upliniti,0
upnica,0
upnik,-1
upnikov,-1
upniški,0
upočasnitev,-1
upočasniti,-1
upočasnjevanje,-1
upočasnjevati,-1
upodabljati,0
upodobitev,2
upodobiti,3
upogniti,0
upokojenec,0
upokojenka,0
upokojenski,-2
upokojevanje,-1
upokojevati,1
upokojitev,0
upokojiti,-1
upokojitven,0
upor,0
uporaba,0
uporaben,0
uporabiti,0
uporabljati,0
uporabljiv,-1
uporabnica,0
uporabnik,1
uporabnikov,-2
uporabnina,-1
uporabniški,1
uporabnost,2
upornik,-1
uporniški,0
uporništvo,3
upoštevanje,0
upoštevati,0
upošteven,0
uprava,0
upraven,0
upravičen,0
upravičenec,1
upravičenje,0
upravičenost,0
upravičevati,0
upravičiti,0
upravičljiv,3
upravitelj,-1
upraviteljev,-1
upraviteljica,-1
upraviteljstvo,2
upravljalec,0
upravljalnik,2
upravljalski,-1
upravljanje,0
upravljati,0
upravljavec,0
upravljavski,0
upravnica,-1
upravnik,0
upravno...,1
upreti,0
uprizarjanje,-1
uprizoritev,2
uprizoriti,1
uprizoritven,3
upr.,0
ups,0
ura,0
urad,0
uraden,0
uradnica,0
uradnik,-1
uradniški,0
uran,0
uranov,2
uravnati,0
uravnava,3
uravnavanje,0
uravnavati,1
uravnilovka,0
uravnotežen,1
uravnoteženje,0
uravnoteženost,0
uravnoteževanje,0
uravnoteževati,1
uravnotežiti,1
uravnovesiti,1
uravnovešati,1
uravnovešenje,3
urban,0
urbanist,1
urbanističen,2
urbanizacija,-1
urbanizem,3
urbas,4
urbi et orbi,3
ure,0
uredba,0
ureditev,1
urediti,1
ureditven,2
urednica,1
urednik,0
uredniški,0
uredništvo,-1
urejanje,0
urejati,0
urejen,0
urejenost,1
urejevati,0
urek,1
uren,-1
uresničenje,-1
uresničevanje,0
uresničevati,1
uresničitev,0
uresničiti,0
uresničljiv,0
urezati,3
ureznina,-3
urgenca,0
urgenten,0
urgentnost,-1
urh,0
urica,4
urin,-1
uriniranje,-2
uriti,0
urjenje,1
urna,-2
urnik,1
urša,0
urška,1
uršulinski,3
urugvajski,5
us,-1
usahniti,-1
usedlina,-1
usesti,0
usidrati,-1
usihanje,-1
usihati,0
uskladitev,0
uskladiti,0
uskladitven,0
usklajenost,0
usklajevalen,0
usklajevan,-1
usklajevanje,0
usklajevati,0
uskok,-2
uslišati,-2
usluga,-1
uslužbenec,-1
uslužbenka,-1
uslužen,-2
usmeritev,1
usmeriti,1
usmerjanje,1
usmerjati,1
usmerjenost,-1
usmerjevalen,0
usmiliti,3
usmrtitev,-2
usmrtiti,-2
usnjar,-1
usnjarna,0
usnjarski,0
usnjarskopredelovalen,0
usnjarstvo,-1
usnje,-1
usnjen,1
usnj.,-1
usoda,-1
usoden,0
uspavalo,-1
uspavanje,-2
uspavati,-2
uspeh,1
uspel,3
uspešen,1
uspešnež,0
uspešnica,2
uspešnost,1
uspeti,0
uspevati,1
usposabljanje,1
usposabljati,2
usposobiti,2
usposobljenost,1
usta,0
ustaliti,0
ustanavljanje,1
ustanavljati,0
ustanova,0
ustanoven,1
ustanovitelj,0
ustanoviteljica,0
ustanovitev,0
ustanoviti,1
ustanovitven,1
ustava,0
ustaven,0
ustavitev,-1
ustaviti,-1
ustavljanje,0
ustavljati,-1
ustavnopraven,2
ustavnosoden,0
ustavnost,0
usten,-1
ustnica,2
ustno,-2
ustoličenje,-1
ustoličiti,0
ustrahovanje,-3
ustrahovati,-2
ustrašiti,-2
ustrašiti,-2
ustreči,1
ustreliti,-1
ustrezati,0
ustrezen,0
ustreznost,0
ustrežljiv,0
ustroj,1
ustvariti,1
ustvarjalec,2
ustvarjalen,1
ustvarjalnost,2
ustvarjanje,1
ustvarjati,0
usuti,0
ušteti,-1
uta,0
utaja,-1
utajevalec,-1
utajevanje,0
utajevati,-1
utajitev,-2
utajiti,-1
utapljati,-1
utegniti,-1
uteha,3
utekočinjanje,2
utekočinjenje,0
utemeljen,-1
utemeljenost,-1
utemeljevanje,-2
utemeljevati,-1
utemeljiteljica,3
utemeljitev,0
utemeljiti,-1
utež,0
utica,0
utihniti,0
utilitaren,0
utilizacija,-1
utirati,1
utišati,0
utoniti,-3
utopičen,0
utopija,-1
utopiti,0
utrditev,2
utrditi,1
utreti,0
utrgati,-2
utrinek,0
utrip,0
utripanje,0
utrjen,0
utrjevanje,1
utrjevati,2
utrpeti,-2
utruditi,-2
utrudljiv,-2
utrujati,1
utrujen,2
utrujenost,0
utrujenosten,-2
utva,-2
utvara,0
uv,2
uvajalen,3
uvajalka,-1
uvajanje,1
uvajati,0
uvažati,1
uvedba,0
uveljavitev,0
uveljaviti,0
uveljavljanje,0
uveljavljati,0
uveljavljen,0
uveljavljenje,4
uvertura,-3
uvesti,0
uvideti,-1
uvlačenje,1
uvlečen,0
uvod,1
uvoden,1
uvodničar,2
uvodnik,0
uvodoma,0
uvoz,0
uvozen,1
uvoziti,0
uvoznik,0
uvrstitev,0
uvrstiti,1
uvrščati,0
uvrtanje,1
uzakonitev,-2
uzakoniti,2
uzakonjati,0
uzreti,-1
užaliti,0
užaljenost,-1
užitek,1
užiten,3
uživalec,-1
uživanje,0
uživati,1
u...,0
v,0
vaba,2
vabilo,0
vabiti,1
vabljenje,0
vabljiv,3
vadba,2
vadben,0
vaditelj,0
vaditi,0
vagina,2
vaginalen,3
vagon,0
vahčič,0
vaja,1
vajd,4
vajen,-1
vajenec,2
vajeništvo,3
vajenski,3
vajet,0
vajin,0
vakuum,0
vakuumski,2
val,0
vale,-2
valentinovo,4
valeta,3
valič,2
validacija,4
validiran,-2
valiti,-1
valj,0
valjak,3
valjarna,-2
valjast,3
valjati,0
valjavec,2
valjen,3
valjevski,2
valjnik,3
valovanje,-1
valoven,2
valovit,3
valoviti,-3
valter,0
valuta,0
valuten,0
vanda,0
vandal,-3
vandalizem,-1
varati,0
varaždinski,0
varčen,2
varčevalec,0
varčevalen,0
varčevanje,0
varčevati,0
varčnost,-1
vardar,0
vardjan,0
varekina,-1
varen,1
vari,1
variabilen,-1
variacija,0
varianta,-1
variirati,-2
varilec,0
varilka,2
varilstvo,4
variti,0
varjenje,1
varljiv,-2
varnost,1
varnosten,0
varnostnik,-1
varnostnikov,-1
varovalen,1
varovalka,0
varovalo,2
varovanec,3
varovanje,0
varovanka,-1
varovati,0
varstven,0
varstvo,0
varšavski,1
varščina,0
varuh,-1
varuhinja,0
varuhov,-2
varuška,-2
vas,0
vasica,2
vaskularen,-1
vaš,1
vaščan,1
vaški,0
vata,3
vatel,0
vaten,0
vates,0
vatikanski,-3
vat,0
vaza,2
vazica,3
važen,2
vbosti,-5
vbrizgati,-2
vcepljati,-2
včasih,0
včeraj,0
včerajšnji,0
včlanitev,-2
včlaniti,0
vdaja,1
vdan,-1
vdanost,-2
vdati,-2
vdeti,-2
vdihavanje,-3
vdihovati,0
vdiranje,-2
vdirati,-5
vdor,-2
vdova,-2
vdreti,-2
vdrt,-5
več,0
veča,-2
večanje,0
večati,0
veččlanski,0
večdelen,2
večdesetleten,0
večdesetmilijonski,-2
večdesetodstoten,2
večdneven,0
večen,1
večer,0
večeren,1
večerja,1
večernji,-1
večerovec,0
večina,0
večinoma,0
večinski,0
večjezičnost,3
večkilometrski,-1
večkrat,-1
večkraten,-1
večkratnik,-1
večkulturen,-2
večleten,0
večmedijski,3
večmesečen,-1
večmilijarden,-1
večmilijonski,-2
večminuten,3
večnadstropen,-2
večnamenski,2
večnamenskost,2
večnost,0
večodstoten,0
večplasten,-1
večplastnost,-1
večslojen,0
večsoben,1
večstanovanjski,1
večstomilijonski,2
večstopenjski,3
večstrankarstvo,0
večstranski,0
večtedenski,-2
večtonski,3
večuren,-1
več...,0
ved,-1
veda,0
vedanta,5
vedenje,-1
vedenjski,-4
veder,2
vedeti,0
vedeževanje,-2
vedno,0
vednost,-1
vedro,0
vega,0
vegelj,0
vegetacija,3
vegetarijanski,-3
vegetativen,2
vegetirati,1
vehar,0
veja,0
vejevje,-3
vejica,-2
vek,-2
veka,-1
vekomaj,0
vektor,0
vektorski,4
velebit,1
veleblagovnica,1
veledrogerija,0
veledrogerist,-3
veleizdaja,-2
veleizdajalec,-2
veleizdajalka,0
velemesto,4
velenjčan,0
velenje,0
velenjski,0
veleposlanica,-2
veleposlanik,0
veleposlanikov,0
veleposlaniški,0
veleposlaništvo,0
veleprodaja,1
veleprodajen,-1
velesejem,3
velesila,1
veleslalom,2
veleslalomist,3
veleslalomski,2
veleti,0
veletrgovec,0
veletrgovina,0
veletrgovski,-3
veletržnica,0
veleum,2
velevati,0
vele...,0
veličasten,2
veličina,0
velička,0
velik,0
velikan,0
velikanka,3
velikanski,-1
veliki,4
veliko,0
velikodušen,1
velikodušno,-1
velikokrat,-1
velikonja,1
velikonočen,2
velikopotezen,1
velikost,1
veliko...,0
veljak,0
veljati,0
veljava,0
veljaven,0
veljavnost,1
velo,2
ven,0
venček,2
vendar,0
vendarle,0
vene,4
venec,2
venezuelski,0
venomer,-1
ventil,0
ventilacija,0
ventilacijski,-2
ventilator,1
vera,1
veranda,2
verbalen,-1
veren,0
verica,3
verificiranje,0
verificirati,0
verifikacija,-3
verifikacijski,-1
veriga,0
veritas,0
verižen,-1
veriženje,1
verižica,1
verižiti,-2
verjeten,0
verjeti,0
verjetnost,-1
verk,-1
vernica,3
vernik,1
verodostojen,0
verodostojnost,0
veroizpoved,-1
verona,-1
verovanje,1
verovati,0
verski,0
versko...,2
verstvo,-2
vertikala,2
vertikalen,0
verzija,0
ves,0
vesa,0
vesel,2
veselica,1
veselin,0
veseliti,2
veseljačenje,0
veselje,1
veselko,0
veslač,3
veslanje,1
veslaški,2
veslati,2
veslo,0
vesna,0
vesolje,1
vesoljec,0
vesoljen,-1
vesoljski,1
vest,0
vesten,-1
vesti,0
vestička,0
vestnik,2
vestnost,0
vešalo,0
vešč,3
veščina,2
veter,-1
veteran,0
veterina,-2
veterinar,0
veterinarski,0
veterinarstvo,-1
veternik,2
veti,0
veto,0
vetrih,-2
vetrinjski,-2
vetrn,2
vetrnica,1
vetrobranski,0
vetroven,0
vez,0
veza,0
vezanje,-2
vezanost,0
vezati,0
vezava,1
vezen,2
vezenina,0
vezenje,2
vezica,-3
vezivo,1
vežica,-1
vgraden,0
vgraditev,2
vgraditi,1
vgradnja,1
vgrajevanje,0
vgrajevati,2
vhod,0
vhoden,0
vi,0
via,2
viadukt,0
viba,4
vibracija,0
vic,0
vice,-5
viceadmiral,3
viceguverner,0
viceguvernerka,1
vicekancler,0
vice...,0
vickers,0
vid,-1
vida,0
videc,3
videm,0
videmski,-2
viden,0
videnje,0
video,1
videofilm,0
videokamera,1
videokaseta,3
videokonferenca,1
videokonferenčen,4
videonadzor,2
videonadzoren,-2
videopogovor,0
videoposnetek,1
videoprispevek,1
videospot,1
videoteka,3
videotop,0
video...,1
videti,0
videvati,1
videz,1
videž,-1
vidik,0
vidljivost,0
vidnost,0
vidovdanski,-1
vietnamski,-2
vigenjc,0
vigilantski,-2
vihar,0
viharen,0
vihati,2
vijak,0
vijoličast,0
vijoličen,3
vijugast,0
vik,-3
vikanje,-2
vikar,2
vikendaš,-2
vikend,0
viking,0
viktorija,1
vila,0
vile,3
vili,0
vilice,2
viličar,0
viličarist,-3
vilin,0
viljamovka,0
vinar,1
vinarski,-1
vinarstvo,2
vindiš,-2
vinica,1
vinilen,3
vinilski,3
vinjen,-2
vinjenost,-5
vinjeta,0
vinjeten,0
vinko,0
vino,-1
vinograd,0
vinogradnik,0
vinogradniški,0
vinogradništvo,4
vinoroden,-1
vinski,1
vintgar,3
viola,-2
vip,1
vipavski,0
vipovec,0
vir,0
virant,0
virginija,0
virtualen,0
virtualnost,-2
virtus,-2
virus,-1
virusen,-1
vis,0
visa,1
viseti,-1
viski,0
viskozen,0
visok,0
visokoelastičen,0
visokogorski,3
visokogradben,0
visokokakovosten,2
visokokonkurenčen,3
visokokvalificiran,3
visokoleteč,0
visokoločljivosten,3
visokonapetosten,2
visokoogljičen,-1
visokoregalen,0
visokosijajen,3
visokospecializiran,0
visokošolski,0
visokotehnološki,1
visokotlačen,1
visokotrdnosten,0
visokovoden,0
visoko...,1
vista,4
višanje,-1
višati,-1
višava,-2
višavski,-2
višek,-1
višina,0
višinski,0
višjeležeč,0
višješolski,3
višje...,1
viški,1
višnja,-3
višnji,-1
vita,1
vital,0
vitalen,0
vitalis,0
vitalnost,2
vitamin,2
vitaminski,2
vitek,1
vitezica,0
viti,-1
vitičnjak,3
vitranški,2
vivod,0
vix,-2
viza,-1
vizažist,3
vizažistka,3
vizija,1
vizionar,0
vizionarski,3
vizita,2
vizitator,-1
vizitka,0
vizualen,1
vizualizacija,3
vizum,1
vizumski,1
vklapljanje,4
vkleniti,3
vklepanje,-2
vključenost,0
vključevanje,1
vključevati,0
vključitev,1
vključiti,1
vključno,0
vklop,0
vklopiti,1
vknjižba,2
vknjižen,-1
vknjižiti,0
vkop,-2
vkopati,-2
vkorakanje,-2
vkorakati,-1
vkrcanje,4
vkrcati,2
vlačilec,1
vlačiti,-2
vlada,0
vladanje,-1
vladar,1
vladarski,0
vladati,0
vladavina,1
vladen,0
vladin,1
vlaga,0
vlaganje,1
vlagatelj,0
vlagateljev,-1
vlagateljica,1
vlagateljski,0
vlagati,0
vlah,1
vlak,0
vlaknen,2
vlaknina,1
vlakno,-1
vlakoven,-1
vlakovodja,-5
vlamljanje,-5
vlamljati,-4
vlažen,1
vlažilnik,-2
vlažnost,2
vlečen,1
vlečenje,3
vleči,-1
vlečnica,0
vlek,-1
vleka,2
vliti,2
vlivanje,-2
vlivati,1
vliven,3
vljudnosten,0
vloga,0
vlom,-2
vlomen,2
vlomilec,0
vlomilski,-2
vlomiti,-4
vložek,0
vložen,-1
vložišče,0
vložitev,-1
vložiti,-1
vložnik,0
vmes,0
vmesen,0
vmesnik,2
vmešanje,-1
vmešati,-1
vmešavanje,0
vmešavati,0
vnanji,0
vnaprej,0
vnaprejšnji,0
vnašanje,3
vnašati,-1
vnebohod,3
vnebovzetje,0
vnema,0
vnesti,0
vnet,-1
vneti,-1
vnetje,-1
vnetljiv,-1
vnos,1
vnovčiti,2
vnovič,0
vnovičen,0
vnuk,1
vnukinja,-1
vo,0
vod,-1
voda,0
vodar,3
vodarina,-2
vodarna,2
vodeb,-2
voden,1
vodenje,0
vodič,2
vodičar,-1
vodička,0
vodik,2
vodilen,0
vodilo,1
voditelj,0
voditeljev,-1
voditeljica,1
voditeljstvo,1
voditi,0
vodja,0
vodjev,0
vodka,0
vodljiv,0
vodljivost,3
vodnatost,0
vodnica,-5
vodnik,1
vodnikov,2
vodnjak,1
vodnogospodarski,0
vodnost,-2
vodnozadrževalen,0
vodohran,-1
vodomer,0
vodonosnik,0
vodoodporen,2
vodooskrba,0
vodooskrben,3
vodopivec,0
vodoraven,0
vodostaj,-1
vodotesen,3
vodotok,-1
vodovarstven,0
vodovnik,-1
vodovod,0
vodovodar,-1
vodovoden,0
vodo...,0
vodstven,0
vodstvo,0
vogal,1
vogel,0
vogrin,0
vogršček,0
vogt,-1
vohun,0
vohuniti,0
vohunjenje,-3
vohunski,2
vojak,0
vojakinja,-1
vojaščina,-1
vojaški,0
vojašnica,0
vojen,0
vojka,0
vojna,0
vojska,0
vojskovanje,-1
vojvoda,3
vojvodina,1
vojvodinski,-1
vojvodstvo,0
vokalen,3
vol,-1
volan,0
volanski,-1
volatilen,1
volatilnost,-1
volčič,2
volčjak,2
volčjakov,1
volčji,-2
volek,-1
volilec,0
volilen,0
volilo,0
volišče,0
volitev,0
voliti,1
volivec,0
volivka,0
volja,1
voljen,1
volk,-1
volkov,-2
volkswagen,1
volkswagnov,0
volkulja,-2
volley,0
volna,3
volovji,1
volt,3
volumen,1
voluminozen,3
voluntarizem,0
volvo,1
von,1
vonj,0
vonjava,0
vosek,0
voskanje,-3
voščen,0
voščilnica,3
voščilo,1
voščiti,0
votel,-1
votlina,-3
votlinica,-2
voucher,0
vovk,0
voz,-2
vozel,1
vozen,0
voziček,0
vozilo,0
vozišče,0
voziščen,1
voziti,0
vozlišče,1
voznica,-1
voznik,-1
voznikov,-3
vozniški,0
vozoven,-1
vozovnica,1
vožnja,0
vpadljiv,4
vpadnica,1
vpeljati,1
vpeljava,1
vpeljevanje,0
vpeljevati,1
vpetost,-1
vpijati,1
vpis,0
vpisati,0
vpisen,1
vpisnik,1
vpisovanje,0
vpisovati,1
vpiti,0
vpitje,-1
vplačati,0
vplačevanje,1
vplačevati,0
vplačilen,0
vplačilo,0
vplačnica,0
vplačnik,0
vplesti,0
vpletanje,-1
vpletati,1
vpletenost,-1
vpliv,0
vplivanje,0
vplivati,0
vpliven,1
vplivnež,0
vplivnost,2
vpluti,2
vplutje,0
vpogled,0
vpogledati,0
vpogleden,-1
vpogledovati,-2
vpojen,0
vpojnost,3
vpoklic,-1
vpoklicati,-3
vprašaj,-1
vprašalnik,1
vprašanje,0
vprašati,0
vprašljiv,-1
vprašljivost,-2
vpričo,-2
vrabec,0
vrabič,1
vračanje,0
vračati,0
vračilo,0
vračljiv,-2
vračunati,-3
vrag,-2
vragolija,1
vran,3
vranica,3
vrat,0
vrata,1
vratar,0
vratarnica,0
vratca,3
vraten,-1
vratolomen,-1
vraževeren,0
vražji,0
vrba,-1
vrbina,-1
vrbnjak,-3
vrbovec,-1
vrček,0
vreča,-1
vrečar,1
vreči,-1
vrečica,4
vrečka,0
vred,0
vreden,0
vrednost,0
vrednosten,0
vrednota,0
vrednoten,0
vrednotenje,0
vrednotiti,0
vrel,-5
vrelec,1
vrelišče,-1
vreme,0
vremenoslovec,0
vremenski,0
vrenje,-2
vretence,2
vreti,-3
vrh,1
vrhniški,0
vrhnji,3
vrhovec,-1
vrhoven,0
vrhovnik,0
vrhu,0
vrhunec,0
vrhunski,2
vrhunskost,3
vriniti,-1
vrisk,0
vrl,-2
vrlina,2
vrnitev,0
vrniti,0
vroč,0
vročanje,-1
vročati,-2
vročevalec,0
vroče...,-1
vročičen,0
vročilnica,-1
vročina,1
vročinski,-1
vročitev,-1
vročiti,-2
vrsta,0
vrsten,1
vrstica,-1
vrstiti,-2
vrstnik,0
vršac,0
vršen,1
vršič,0
vršilec,0
vršilka,0
vršiti,0
vršnik,-2
vrt,0
vrtača,-2
vrtačnik,0
vrtalen,1
vrtanje,0
vrtati,-1
vrtec,0
vrten,1
vrtenje,3
vrteti,0
vrtiček,1
vrtičkar,-1
vrtiljak,-1
vrtina,1
vrtinčenje,-2
vrtinec,-1
vrtnar,2
vrtnarija,2
vrtnarjenje,3
vrtnarski,-2
vrtnarstvo,1
vrtnica,3
vrtnina,1
vrtoglav,-1
vrtoglavica,-2
vrtojbenski,0
vrv,1
vrveti,3
vrvica,1
vrzel,-1
vsadek,0
vsaj,0
vsak,0
vsakdan,-1
vsakdanji,1
vsakdanjik,1
vsakdanjost,-2
vsakdo,0
vsakič,0
vsakodneven,0
vsakokrat,2
vsakokraten,0
vsakoleten,0
vsakomesečen,0
vsako...,0
vsakršen,0
vsaksebi,0
vse,0
vseavstrijski,-3
vsebina,0
vsebinski,1
vsebnost,-1
vsebovati,0
vsedržaven,-1
vseeno,0
vseevropski,0
vsekakor,1
vselej,1
vselitev,0
vseliti,-1
vseljevati,3
vseljiv,0
vseljivost,0
vsemogoč,-1
vsemogočen,-1
vsemogočnost,-2
vseobsežen,0
vsepovprek,-1
vsepovsod,2
vseprisoten,-1
vseskozi,0
vseslovenski,0
vsesplošen,0
vsestranski,0
vsevprek,-2
vseživljenjski,3
vse...,0
vsiliti,0
vsiljevati,-1
vsiljiv,3
vskočiti,1
vsota,0
vsrkanje,0
vsrkati,0
vstaja,0
vstajanje,-2
vstajati,2
vstajnik,-2
vstajniški,-2
vstati,1
vstavitev,2
vstaviti,0
vstavljanje,-3
vstop,0
vstopanje,0
vstopati,1
vstopen,0
vstopiti,0
vstopnica,1
vstopnik,-1
vstopnina,0
vsuti,-2
všeč,0
všečen,0
všteti,1
vštevati,0
vtakniti,-1
vtičnica,0
vtikanje,1
vtikati,0
vtipkan,0
vtipkati,1
vtis,0
vtisniti,3
vu,-3
vučji,-1
vučko,0
vuga,-1
vuk,0
vulkan,-1
vulkanski,-1
vuzeniški,-3
vzajemen,0
vzajemnost,1
vzbuditi,0
vzbujanje,1
vzbujati,-1
vzburiti,3
vzburjenost,-3
vzcveteti,2
vzdevek,-1
vzdih,3
vzdolž,1
vzdolžen,4
vzdržati,0
vzdržen,0
vzdrževalec,-1
vzdrževalen,0
vzdrževalnina,3
vzdrževanje,0
vzdrževanost,2
vzdrževati,1
vzdržljiv,1
vzdržnost,0
vzdušje,0
vzeti,0
vzgajati,0
vzgib,2
vzglavnik,2
vzgled,2
vzgoja,0
vzgojen,-1
vzgojitelj,-2
vzgojiteljev,-5
vzgojiteljica,0
vzgojiti,1
vzgojnovarstven,4
vzhičenost,3
vzhod,0
vzhoden,0
vzhodnoazijski,0
vzhodnoevropski,0
vzhodnonemški,-2
vzhodnoštajerski,-1
vzhodno...,-1
vzkipljiv,0
vzklik,0
vzklikati,0
vzklikniti,4
vzkliti,0
vzlet,0
vzletati,3
vzleten,2
vzleteti,1
vzljubiti,4
vzmetenje,-1
